				Classification 1 - General Classification			Classification 2 - Taxonomic					Classification 3 - Parts of Organism			Classification 4 - Treatment						
tissue	anaplastic thyroid carcinoma	4	0.00%			1						1							0010000010000000		
tissue	normal colon mucosa obtained from the same patient as ch1	7	0.00%			1						1							0010000010000000		
tissue	cell line from epidermal keratinocyte	12	0.00%			1						1							0010000010000000		
tissue	"normal whole spleen tissue, at time when breast tumor had reached 1 cm size"	25	0.00%			1						1							0010000010000000		
tissue	"pool of equal parts rna from heart, lung and liver"	8	0.00%			1						1							0010000010000000		
tissue	lung tissue	111	0.01%			1						1							0010000010000000		
tissue	caudal vertebral bone lesion	5	0.00%			1						1							0010000010000000		
tissue	soft tissues overlying calvarial bones	5	0.00%			1						1							0010000010000000		
tissue	"right rear mammary gland, furstenburg's rosette"	2	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 206169 2	1	0.00%			1						1							0010000010000000		
tissue	mycorrhizal root tips	6	0.00%			1						1							0010000010000000		
tissue	anterior/median silk gland	12	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 206169 1	1	0.00%			1						1							0010000010000000		
tissue	whole hippocampus	100	0.01%			1						1							0010000010000000		
tissue	cortex and hippocampus	8	0.00%			1						1							0010000010000000		
tissue	primary skin fibroblast	6	0.00%			1						1							0010000010000000		
tissue	whole flower	1	0.00%			1						1							0010000010000000		
tissue	hippocampus	161	0.01%			1						1							0010000010000000		
tissue	biceps femoris	25	0.00%			1						1							0010000010000000		
tissue	right and left ventricles and septum	22	0.00%			1						1							0010000010000000		
tissue	dorsal pancreas	5	0.00%			1						1							0010000010000000		
tissue	left forelimb	4	0.00%			1						1							0010000010000000		
tissue	14 week old gastrocnemius	16	0.00%			1						1							0010000010000000		
tissue	embryo derived cell line	312	0.02%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 206090 1	1	0.00%			1						1							0010000010000000		
tissue	myocardium	12	0.00%			1						1							0010000010000000		
tissue	"esophagus, normal"	5	0.00%			1						1							0010000010000000		
tissue	diencephalon	31	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 206090 2	1	0.00%			1						1							0010000010000000		
tissue	total testicular	20	0.00%			1						1							0010000010000000		
tissue	whole seedling;	86	0.01%			1						1							0010000010000000		
tissue	foreskin	34	0.00%			1						1							0010000010000000		
tissue	adrenal	12	0.00%			1						1							0010000010000000		
tissue	needles	5	0.00%			1						1							0010000010000000		
tissue	interstitial stromal cells	3	0.00%			1						1							0010000010000000		
tissue	left atrial appendage	26	0.00%			1						1							0010000010000000		
tissue	rosette	22	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 2000617	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 211257 2	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 211257 1	1	0.00%			1						1							0010000010000000		
tissue	breast reduction mammoplasty tissue explant	5	0.00%			1						1							0010000010000000		
tissue	basal cell carcinoma	6	0.00%			1						1							0010000010000000		
tissue	"pool of intestinal porcine duodenum, proximal and distal jejunum, ileum, ascending and transverse colon"	1	0.00%			1						1							0010000010000000		
tissue	kidney cortex	369	0.03%			1						1							0010000010000000		
tissue	normal brain sample	3	0.00%			1						1							0010000010000000		
tissue	skeletal muscle (m.iliopsoas)	6	0.00%			1						1							0010000010000000		
tissue	none	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 211043 2	1	0.00%			1						1							0010000010000000		
tissue	dorsal mesothoracic disc	79	0.01%			1						1							0010000010000000		
tissue	inner fold	12	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 54119380	1	0.00%			1						1							0010000010000000		
tissue	s2 tissue culture cells	22	0.00%			1						1							0010000010000000		
tissue	adult female bodies	8	0.00%			1						1							0010000010000000		
tissue	eye	15	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 99098	1	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980063	1	0.00%			1						1							0010000010000000		
tissue	brain cerebral cortex	3	0.00%			1						1							0010000010000000		
tissue	paired normal tissue of esophageal adenocarcinoma tissue	6	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 211043 1	1	0.00%			1						1							0010000010000000		
tissue	mucosa polyp	1	0.00%			1						1							0010000010000000		
tissue	midbrain	9	0.00%			1						1							0010000010000000		
tissue	normal. homogenized	17	0.00%			1						1							0010000010000000		
tissue	right side flanking tailbud	1	0.00%			1						1							0010000010000000		
tissue	left lung	18	0.00%			1						1							0010000010000000		
tissue	"the remaining cascade collected after removing salivary glands, gut, and malpighian tubules"	4	0.00%			1						1							0010000010000000		
tissue	blood of a donor pool of 5 healthy males	1	0.00%			1						1							0010000010000000		
tissue	"reference pool of lncap, du145, pc3, and cwr22 cell lines"	27	0.00%			1						1							0010000010000000		
tissue	medial entorhinal cortex neurons	12	0.00%			1						1							0010000010000000		
tissue	internode 9	6	0.00%			1						1							0010000010000000		
tissue	seedling roots	18	0.00%			1						1							0010000010000000		
tissue	egg cell	3	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 223938 1	1	0.00%			1						1							0010000010000000		
tissue	blood cd4plus activated t cells	6	0.00%			1						1							0010000010000000		
tissue	gastric carcinoma	10	0.00%			1						1							0010000010000000		
tissue	prostate glands	9	0.00%			1						1							0010000010000000		
tissue	whole seedlings	44	0.00%			1						1							0010000010000000		
tissue	the silkgland	2	0.00%			1						1							0010000010000000		
tissue	"right rear mammary gland, teat cistern"	2	0.00%			1						1							0010000010000000		
tissue	choroid	3	0.00%			1						1							0010000010000000		
tissue	cd14+ monocytes from whole blood buffy coat	6	0.00%			1						1							0010000010000000		
tissue	neurofibroma	3	0.00%			1						1							0010000010000000		
tissue	whole juveniles	60	0.00%			1						1							0010000010000000		
tissue	invasive lobular carcinoma	4	0.00%			1						1							0010000010000000		
tissue	malt lymphoma ll79 t(11;18) positive tumor	1	0.00%			1						1							0010000010000000		
tissue	adult subventricular zone neural precursor cells	28	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 209727 3	1	0.00%			1						1							0010000010000000		
tissue	ganglia	9	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 209727 2	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 209727 1	1	0.00%			1						1							0010000010000000		
tissue	barrett's esophagous tissue with high grade dysplasia	5	0.00%			1						1							0010000010000000		
tissue	bronchial epithelium	60	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980040	1	0.00%			1						1							0010000010000000		
tissue	subcutaneous adipose tissue	185	0.01%			1						1							0010000010000000		
tissue	nucleus accumbens	33	0.00%			1						1							0010000010000000		
tissue	filamentous sporophyte	1	0.00%			1						1							0010000010000000		
tissue	root hair cells from seedlings	42	0.00%			1						1							0010000010000000		
tissue	normal adult breast	1	0.00%			1						1							0010000010000000		
tissue	endostyle	3	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980048	1	0.00%			1						1							0010000010000000		
tissue	cortex of rat brain	18	0.00%			1						1							0010000010000000		
tissue	colon carcinoma	12	0.00%			1						1							0010000010000000		
tissue	growth cones of retinal ganglion cells from stage 24 embryo	5	0.00%			1						1							0010000010000000		
tissue	pool of benign mammary gland epithelium from two mice (5000 cells laser capture microdissected from each frozen oct block)	2	0.00%			1						1							0010000010000000		
tissue	human monocyte	16	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 209727 1	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 209727 2	1	0.00%			1						1							0010000010000000		
tissue	lymphoblastoid cell lines	62	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 216989 1	1	0.00%			1						1							0010000010000000		
tissue	"cancer, lcm"	77	0.01%			1						1							0010000010000000		
tissue	gastric tumor tissue 99071	1	0.00%			1						1							0010000010000000		
tissue	isolated from normal human lymph nodes	4	0.00%			1						1							0010000010000000		
tissue	digestive gland	103	0.01%			1						1							0010000010000000		
tissue	ebv transformed b lymphcytes line gm10849	2	0.00%			1						1							0010000010000000		
tissue	ovules at 12 dap	4	0.00%			1						1							0010000010000000		
tissue	breast tumor explant	5	0.00%			1						1							0010000010000000		
tissue	root (root hair zone)	14	0.00%			1						1							0010000010000000		
tissue	anaplastic astrocytomas	5	0.00%			1						1							0010000010000000		
tissue	lung cancer	148	0.01%			1						1							0010000010000000		
tissue	central nucleus of amygdala	48	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 202684 1	1	0.00%			1						1							0010000010000000		
tissue	gastric cancer tumor	56	0.00%			1						1							0010000010000000		
tissue	petals	3	0.00%			1						1							0010000010000000		
tissue	full development of 6 7 leaves	8	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 77482608	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 202684 2	1	0.00%			1						1							0010000010000000		
tissue	oncocytic thyroid adenoma	7	0.00%			1						1							0010000010000000		
tissue	female peripheral blood	54	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 212196 1	1	0.00%			1						1							0010000010000000		
tissue	"brain, thoracic ganglion chain and the ventral nerve cord"	1	0.00%			1						1							0010000010000000		
tissue	nevus 60	6	0.00%			1						1							0010000010000000		
tissue	lower central lung zone	14	0.00%			1						1							0010000010000000		
tissue	dahl s rat heart	3	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980024	1	0.00%			1						1							0010000010000000		
tissue	root tip	17	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980021	1	0.00%			1						1							0010000010000000		
tissue	composed of total rna isolated from cell lines representing different human tissues	8	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 206084 1	1	0.00%			1						1							0010000010000000		
tissue	mouse pituitary corticotroph	7	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 206084 2	1	0.00%			1						1							0010000010000000		
tissue	malt lymphoma ll49 t(11;18) negative tumor	1	0.00%			1						1							0010000010000000		
tissue	shoot tips (terminal buds)	44	0.00%			1						1							0010000010000000		
tissue	day 7 embryo	6	0.00%			1						1							0010000010000000		
tissue	leaf sample	42	0.00%			1						1							0010000010000000		
tissue	pectoralis muscle	7	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 219796 1	1	0.00%			1						1							0010000010000000		
tissue	malt lymphoma ll38 t(11;18) negative tumor	1	0.00%			1						1							0010000010000000		
tissue	posterior silk gland	8	0.00%			1						1							0010000010000000		
tissue	"reference pool of normal adult tissues (10% prostate and 30% each testis, liver, and kidney)"	37	0.00%			1						1							0010000010000000		
tissue	styles	4	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980028	1	0.00%			1						1							0010000010000000		
tissue	dissected dorsal head epidermis (head horn)	4	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980417	1	0.00%			1						1							0010000010000000		
tissue	part of liver	15	0.00%			1						1							0010000010000000		
tissue	fibroblast	8	0.00%			1						1							0010000010000000		
tissue	"leaf 7, petiol"	3	0.00%			1						1							0010000010000000		
tissue	whole embryos	18	0.00%			1						1							0010000010000000		
tissue	adult mouse peyer's patches	3	0.00%			1						1							0010000010000000		
tissue	seedling (vegetative part)	6	0.00%			1						1							0010000010000000		
tissue	primary skin cells	8	0.00%			1						1							0010000010000000		
tissue	dissected dorsal abdominal epidermis	55	0.00%			1						1							0010000010000000		
tissue	spleen pct	11	0.00%			1						1							0010000010000000		
tissue	clear cell renal cell caricinoma	74	0.01%			1						1							0010000010000000		
tissue	unwounded skin	4	0.00%			1						1							0010000010000000		
tissue	shoot apical meristem region	8	0.00%			1						1							0010000010000000		
tissue	normal matched breast tissue	10	0.00%			1						1							0010000010000000		
tissue	mauthner cell (m cell)	6	0.00%			1						1							0010000010000000		
tissue	"icr, mandibular molar tooth germs, embryos"	8	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980001	1	0.00%			1						1							0010000010000000		
tissue	il 16 knock out bone marrow derived macrophages	21	0.00%			1						1							0010000010000000		
tissue	supraspinatus tendon	2	0.00%			1						1							0010000010000000		
tissue	"from the leader of each tree, bark with attached phloem and cambium"	188	0.02%			1						1							0010000010000000		
tissue	fetal lung	23	0.00%			1						1							0010000010000000		
tissue	blood (buffy coat)	3	0.00%			1						1							0010000010000000		
tissue	placental tissues (obtained via chorionic villus sampling)	6	0.00%			1						1							0010000010000000		
tissue	laser captured epithelial tumor cells	6	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 223168 1	1	0.00%			1						1							0010000010000000		
tissue	disc tissue	15	0.00%			1						1							0010000010000000		
tissue	breast epithelial immortalized cell line	8	0.00%			1						1							0010000010000000		
tissue	gm06990 cell line	1	0.00%			1						1							0010000010000000		
tissue	"left front mammary gland, gland cistern"	3	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 213382 1	1	0.00%			1						1							0010000010000000		
tissue	pancreatic lymph node	4	0.00%			1						1							0010000010000000		
tissue	b lymphocyte	2	0.00%			1						1							0010000010000000		
tissue	breast tumour	85	0.01%			1						1							0010000010000000		
tissue	laser captured tumor stroma	6	0.00%			1						1							0010000010000000		
tissue	pancreas	207	0.02%			1						1							0010000010000000		
tissue	skin (caudal fin)	2	0.00%			1						1							0010000010000000		
tissue	adult male	27	0.00%			1						1							0010000010000000		
tissue	cd4+ t cell	1	0.00%			1						1							0010000010000000		
tissue	jejunum	85	0.01%			1						1							0010000010000000		
tissue	visceral adipose tissue	12	0.00%			1						1							0010000010000000		
tissue	outter stem tissue	16	0.00%			1						1							0010000010000000		
tissue	adult primary fibroblasts	6	0.00%			1						1							0010000010000000		
tissue	cauline leaves	3	0.00%			1						1							0010000010000000		
tissue	human maternal blood cells	8	0.00%			1						1							0010000010000000		
tissue	whole cortex	7	0.00%			1						1							0010000010000000		
tissue	purified pancreatic islets (pooled)	20	0.00%			1						1							0010000010000000		
tissue	chorioallantoic membrane	6	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 207528 1	1	0.00%			1						1							0010000010000000		
tissue	vastus lateralis muscle	22	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 207528 2	1	0.00%			1						1							0010000010000000		
tissue	cholangiocarcinoma	17	0.00%			1						1							0010000010000000		
tissue	human fetal testis	17	0.00%			1						1							0010000010000000		
tissue	above ground seedling	182	0.01%			1						1							0010000010000000		
tissue	pancreatico duodenal lymph node (right pancreatic lymph node)	8	0.00%			1						1							0010000010000000		
tissue	seedlings	12	0.00%			1						1							0010000010000000		
tissue	metastatic lymph node	6	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 203903 2	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 203903 1	1	0.00%			1						1							0010000010000000		
tissue	primary breast cancer	33	0.00%			1						1							0010000010000000		
tissue	heart control	4	0.00%			1						1							0010000010000000		
tissue	iris	3	0.00%			1						1							0010000010000000		
tissue	brain subventricular zone (svz)	2	0.00%			1						1							0010000010000000		
tissue	cop1 control embryos	2	0.00%			1						1							0010000010000000		
tissue	the pool of noncancerous thymuses from 6 independent individuals without ectopic acth syndrome (ncs)	11	0.00%			1						1							0010000010000000		
tissue	liver tissue (non tumorous)	241	0.02%			1						1							0010000010000000		
tissue	cd8+ t cell	1	0.00%			1						1							0010000010000000		
tissue	lung tissue from normal person 208908 1	1	0.00%			1						1							0010000010000000		
tissue	6 weeks  old testes	1	0.00%			1						1							0010000010000000		
tissue	fruit peel	8	0.00%			1						1							0010000010000000		
tissue	fresh frozen gleason score 8 prostate tumour removed by radical prostatectomy.	10	0.00%			1						1							0010000010000000		
tissue	lung tissue from normal person 208908 2	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 219796 1	1	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 990203	1	0.00%			1						1							0010000010000000		
tissue	spinal cord	85	0.01%			1						1							0010000010000000		
tissue	gastric tumor tissue 990205	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 214634 1	1	0.00%			1						1							0010000010000000		
tissue	whole individual	96	0.01%			1						1							0010000010000000		
tissue	cancer tissue from patient 210971 1	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 223430 1	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 210971 2	1	0.00%			1						1							0010000010000000		
tissue	retromediastinal  metastasis	1	0.00%			1						1							0010000010000000		
tissue	recto sigmoid	20	0.00%			1						1							0010000010000000		
tissue	e10.5 forelimb buds	18	0.00%			1						1							0010000010000000		
tissue	liver;	8	0.00%			1						1							0010000010000000		
tissue	long bone (tibia and femur)	8	0.00%			1						1							0010000010000000		
tissue	carpels	3	0.00%			1						1							0010000010000000		
tissue	renal inner medulla	18	0.00%			1						1							0010000010000000		
tissue	trophectoderm (te)	7	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 990221	1	0.00%			1						1							0010000010000000		
tissue	"adbominal subcutaneous adipose tissue, collected via needle biopsy"	2	0.00%			1						1							0010000010000000		
tissue	skin metastasis	1	0.00%			1						1							0010000010000000		
tissue	thoracic duct	4	0.00%			1						1							0010000010000000		
tissue	controlateral sinus (control)	18	0.00%			1						1							0010000010000000		
tissue	whole vestibules	3	0.00%			1						1							0010000010000000		
tissue	skeletal muscle;	8	0.00%			1						1							0010000010000000		
tissue	pancreatic islets	64	0.01%			1						1							0010000010000000		
tissue	plasma	44	0.00%			1						1							0010000010000000		
tissue	"mature leaf, including petiole"	48	0.00%			1						1							0010000010000000		
tissue	total aorta from root to bifurcation.	15	0.00%			1						1							0010000010000000		
tissue	cambial tissue	19	0.00%			1						1							0010000010000000		
tissue	utricle sensory epithelia	378	0.03%			1						1							0010000010000000		
tissue	petals dissected from mature floral bud	4	0.00%			1						1							0010000010000000		
tissue	whole aorta	18	0.00%			1						1							0010000010000000		
tissue	"skeletal muscle, vastus lateralis"	118	0.01%			1						1							0010000010000000		
tissue	malt lymphoma ll65 t(11;18) negative tumor	1	0.00%			1						1							0010000010000000		
tissue	gliosarcoma tumor	1	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 990231	1	0.00%			1						1							0010000010000000		
tissue	whole eyes	2	0.00%			1						1							0010000010000000		
tissue	the subependymal zone of eight weeks old hgfap egfp mice (nolte c. et al. glia. 2001)	10	0.00%			1						1							0010000010000000		
tissue	duodenum	70	0.01%			1						1							0010000010000000		
tissue	trabecular bone	1448	0.12%			1						1							0010000010000000		
tissue	"pool of caprine lactating mammary gland, muscle, adipose tissue, heart, liver, spleen, kidney, lung, and uterus"	32	0.00%			1						1							0010000010000000		
tissue	distal leaves	6	0.00%			1						1							0010000010000000		
tissue	musculus gastrocnemius	24	0.00%			1						1							0010000010000000		
tissue	whole pup	19	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 207462 2	1	0.00%			1						1							0010000010000000		
tissue	adipose tissue (epididymal)	18	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 207462 1	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 209118 2	1	0.00%			1						1							0010000010000000		
tissue	gill tissue	124	0.01%			1						1							0010000010000000		
tissue	cancer tissue from patient 209118 1	1	0.00%			1						1							0010000010000000		
tissue	diencephalon of eight weeks old hgfap egfp mice (nolte c. et al. glia. 2001)	4	0.00%			1						1							0010000010000000		
tissue	leaves	574	0.05%			1						1							0010000010000000		
tissue	wing imaginal discs	8	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 219706 1	1	0.00%			1						1							0010000010000000		
tissue	posterior psm	74	0.01%			1						1							0010000010000000		
tissue	cranial lung	30	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 200746 2	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 200746 1	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 210618 1	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 210618 2	1	0.00%			1						1							0010000010000000		
tissue	"right rear mammary gland, gland cistern"	2	0.00%			1						1							0010000010000000		
tissue	"left front mammary gland, lobuloalveolar"	3	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 90929219	1	0.00%			1						1							0010000010000000		
tissue	fctx	132	0.01%			1						1							0010000010000000		
tissue	bone marrow or peripheral blood	335	0.03%			1						1							0010000010000000		
tissue	calcium radula sac	4	0.00%			1						1							0010000010000000		
tissue	gastrocnemius and plantaris muscles	24	0.00%			1						1							0010000010000000		
tissue	red region of liver tissues	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 213721 1	1	0.00%			1						1							0010000010000000		
tissue	longissimus thoracis et lumborum muscle	19	0.00%			1						1							0010000010000000		
tissue	"pool of equal amounts of total rna from mouse testicle, ovary and 10 12 day embryo."	8	0.00%			1						1							0010000010000000		
tissue	laser capture microdissected human breast	40	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 210618 1	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 224635 2	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 210618 2	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 224635 1	1	0.00%			1						1							0010000010000000		
tissue	foregut	18	0.00%			1						1							0010000010000000		
tissue	uterine leiomyoma tumor	5	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 209762 1	1	0.00%			1						1							0010000010000000		
tissue	dissected external granular layer	18	0.00%			1						1							0010000010000000		
tissue	diffuse large b cell lymphoma clinical sample	12	0.00%			1						1							0010000010000000		
tissue	colon mucosa	23	0.00%			1						1							0010000010000000		
tissue	adult leaf	16	0.00%			1						1							0010000010000000		
tissue	ap1 gr ap1 cal apical meristematic tissue	4	0.00%			1						1							0010000010000000		
tissue	15 20 embryos	17	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 211257 1	1	0.00%			1						1							0010000010000000		
tissue	proximal tubules	3	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 211257 2	1	0.00%			1						1							0010000010000000		
tissue	crhr2+/+	2	0.00%			1						1							0010000010000000		
tissue	lung tissue from normal person 210423 1	1	0.00%			1						1							0010000010000000		
tissue	lung tissue from normal person 210423 2	1	0.00%			1						1							0010000010000000		
tissue	"right front mammary gland, teat cistern"	2	0.00%			1						1							0010000010000000		
tissue	staminodia	3	0.00%			1						1							0010000010000000		
tissue	right atrial appendage	10	0.00%			1						1							0010000010000000		
tissue	reconstituted human epidermis	16	0.00%			1						1							0010000010000000		
tissue	45 % liver / 45 % brain / 10 % lung	3	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 209762 2	1	0.00%			1						1							0010000010000000		
tissue	adrenal metastasis	1	0.00%			1						1							0010000010000000		
tissue	"right front mammary gland, gland cistern"	2	0.00%			1						1							0010000010000000		
tissue	mature leaf (3rd true leaf)	6	0.00%			1						1							0010000010000000		
tissue	bladder tumor	10	0.00%			1						1							0010000010000000		
tissue	"see furukawa et al., am j pathol, 1996"	3	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 20020361	1	0.00%			1						1							0010000010000000		
tissue	fruit pericarp and endocarp	30	0.00%			1						1							0010000010000000		
tissue	a mixture of various cell lines from various tissues from homo sapiens	62	0.00%			1						1							0010000010000000		
tissue	myometrium	42	0.00%			1						1							0010000010000000		
tissue	left side flanking tailbud	1	0.00%			1						1							0010000010000000		
tissue	male	62	0.00%			1						1							0010000010000000		
tissue	dechorionated whole embryos	15	0.00%			1						1							0010000010000000		
tissue	adrenal nodule	7	0.00%			1						1							0010000010000000		
tissue	bonemarrow	8	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 990275	1	0.00%			1						1							0010000010000000		
tissue	ent	2	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 215459 1	1	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 20020756	1	0.00%			1						1							0010000010000000		
tissue	cornea	34	0.00%			1						1							0010000010000000		
tissue	shca null mammary tumor	12	0.00%			1						1							0010000010000000		
tissue	frozen biopsy specimen; burkitt lymphoma	10	0.00%			1						1							0010000010000000		
tissue	follicle	22	0.00%			1						1							0010000010000000		
tissue	mesocotyls	4	0.00%			1						1							0010000010000000		
tissue	tous	88	0.01%			1						1							0010000010000000		
tissue	adult mouse lymph nodes	15	0.00%			1						1							0010000010000000		
tissue	cerebellum	636	0.05%			1						1							0010000010000000		
tissue	feather pulp	12	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 990286	1	0.00%			1						1							0010000010000000		
tissue	proliferating leaf (3rd true leaf)	6	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 205381 1	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 205381 2	1	0.00%			1						1							0010000010000000		
tissue	leaves of five week old plants	24	0.00%			1						1							0010000010000000		
tissue	stem tissue	9	0.00%			1						1							0010000010000000		
tissue	caput epididymis	16	0.00%			1						1							0010000010000000		
tissue	egg	1	0.00%			1						1							0010000010000000		
tissue	pool of 20 adult tissues	42	0.00%			1						1							0010000010000000		
tissue	skin	597	0.05%			1						1							0010000010000000		
tissue	ovarian follicle	5	0.00%			1						1							0010000010000000		
tissue	undifferentiated npc	2	0.00%			1						1							0010000010000000		
tissue	fresh brown adipose tissue	6	0.00%			1						1							0010000010000000		
tissue	ventral nerve cord	28	0.00%			1						1							0010000010000000		
tissue	aortic root	15	0.00%			1						1							0010000010000000		
tissue	"flowers stage 12, petals"	3	0.00%			1						1							0010000010000000		
tissue	hibernoma	19	0.00%			1						1							0010000010000000		
tissue	prostate cancer tumor	1	0.00%			1						1							0010000010000000		
tissue	central nervous system (cns)	24	0.00%			1						1							0010000010000000		
tissue	spinal	64	0.01%			1						1							0010000010000000		
tissue	cancer tissue from patient 201983 2	1	0.00%			1						1							0010000010000000		
tissue	macrophages	12	0.00%			1						1							0010000010000000		
tissue	head	553	0.04%			1						1							0010000010000000		
tissue	fresh white adipose tissue	6	0.00%			1						1							0010000010000000		
tissue	fedal brain	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 201983 1	1	0.00%			1						1							0010000010000000		
tissue	human umbilical cord	4	0.00%			1						1							0010000010000000		
tissue	flat epithelial atypia (din1a)	10	0.00%			1						1							0010000010000000		
tissue	0 % liver / 0 % brain / 100 % lung	3	0.00%			1						1							0010000010000000		
tissue	ileum epithelial cells	18	0.00%			1						1							0010000010000000		
tissue	embryonic ventral skin	9	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 200771 2	1	0.00%			1						1							0010000010000000		
tissue	"breast tumor. breast tumor chemically induced with 7,12 dimethylbenz(a)anthracene at the moment of sacrifice."	15	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 216989 1	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 200771 1	1	0.00%			1						1							0010000010000000		
tissue	spleen + lymph nodes	6	0.00%			1						1							0010000010000000		
tissue	brain cortex	2	0.00%			1						1							0010000010000000		
tissue	"adipose tissue, liver, skeletal muscle"	88	0.01%			1						1							0010000010000000		
tissue	human osteosarcoma os 16a	2	0.00%			1						1							0010000010000000		
tissue	anterior pituitary gland	12	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 980447	1	0.00%			1						1							0010000010000000		
tissue	blood cells	227	0.02%			1						1							0010000010000000		
tissue	sub capsular cortex	3	0.00%			1						1							0010000010000000		
tissue	nevus 30	6	0.00%			1						1							0010000010000000		
tissue	part of lung	26	0.00%			1						1							0010000010000000		
tissue	colon epithelium	4	0.00%			1						1							0010000010000000		
tissue	b cell lymphoma	144	0.01%			1						1							0010000010000000		
tissue	axillary shoots	2	0.00%			1						1							0010000010000000		
tissue	ureter	3	0.00%			1						1							0010000010000000		
tissue	spinalcord	8	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 20020700	1	0.00%			1						1							0010000010000000		
